uf,municipio,codigo_ibge,area_do_imovel,registro_car,situacao_cadastro,condicao_cadastro,latitude,longitude,tipo_imovel_rural,modulos_fiscais,origem,descricao,data_processamento,area_de_conflito,percentual
SP,BASTOS,3505807,12.5896,SP-3505807-CA5FB50BA3E14A72B76B6486116F13D2,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.91908969,-50.74695556,IRU,0.7862,,,,,
SP,BASTOS,3505807,12.55,SP-3505807-C9299A492357415AB8560D77B09973CA,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.93171997,-50.71626372,IRU,0.7838,,,,,
SP,BASTOS,3505807,26.5087,SP-3505807-C316B530E5CE48A28ACFA4517773525B,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.89765714,-50.74958735,IRU,1.6477,,,,,
SP,BASTOS,3505807,0.1739,SP-3505807-B5564151881445B684FA110C5D79C3CF,AT,ANALISADO COM PENDÊNCIAS  AGUARDANDO RETIFICAÇÃO,-21.95613922,-50.73564169,IRU,0.0109,,,,,
SP,BASTOS,3505807,12.2847,SP-3505807-B395688478D0413B8E563B4DD1FAD350,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.97384368,-50.74944243,IRU,0.7305,,,,,
SP,BASTOS,3505807,50.4621,SP-3505807-AB4922906F2E486499D81AE0A3A50A0A,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.97833143,-50.80895434,IRU,3.1514,,,,,
SP,BASTOS,3505807,24.8771,SP-3505807-8C8FF14814EA49488ADE1E77C8E6F877,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.89806146,-50.74324895,IRU,1.5536,,,,,
SP,BASTOS,3505807,258.4178,SP-3505807-773E5A2CFE724CA99C92DE7F4D0D8241,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.90388907,-50.68103657,IRU,16.1511,,,,,
SP,BASTOS,3505807,116.5636,SP-3505807-56E0271BBF12497B8D7E1EA5E4B4E859,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.97660094,-50.69960667,IRU,7.2503,,,,,
SP,BASTOS,3505807,37.7179,SP-3505807-50D088C1DED84528804FF996909D9164,AT,ANALISADO COM PENDÊNCIAS  AGUARDANDO RETIFICAÇÃO,-21.89824486,-50.72756668,IRU,2.3574,,,,,
SP,BASTOS,3505807,5.2577,SP-3505807-45165A2392164EBA9131F25ED97D2DBA,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.98154513,-50.75598706,IRU,0.3283,,,,,
SP,BASTOS,3505807,45.917,SP-3505807-4076F77A30FB455A886EA4F21A878E34,AT,REVISADO  AGUARDANDO ANÁLISE DA EQUIPE,-21.95899751,-50.76779076,IRU,2.8676,,,,,
SP,BASTOS,3505807,46.2865,SP-3505807-2D73773D3ACD43E881F5F86AD5503D0D,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.97532893,-50.80379563,IRU,2.8929,,,,,
SP,BASTOS,3505807,0.2624,SP-3505807-101C6F0368244FA9888ACDF974494756,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.94102094,-50.72045847,IRU,0.0164,,,,,
SP,BASTOS,3505807,6.087,SP-3505807-0CBE71A319F4452DADA039B5091C8A4D,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.93355091,-50.74598795,IRU,0.3801,,,,,
SP,BASTOS,3505807,9.2332,SP-3505807-05BEA9A15E764D3FB661DDA7C6EDC36D,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.92036905,-50.75047482,IRU,0.5766,,,,,
SP,BASTOS,3505807,24.3871,SP-3505807-00485BD30B7C46219F35B86825495152,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.95703559,-50.75803293,IRU,1.5242,,,,,
SP,ARCO-ÍRIS,3503356,24.1008,SP-3503356-F34C316A029D482092EACD797F044187,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.82241793,-50.47787893,IRU,1.205,,,,,
SP,ARCO-ÍRIS,3503356,11.3233,SP-3503356-F0A0C17862324FDBA1A00EB13CE55F2B,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.78602546,-50.42973357,IRU,0.5658,,,,,
SP,ARCO-ÍRIS,3503356,47.8546,SP-3503356-C9044E5CFCAE4901B5894E17710943A3,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.81599465,-50.46975347,IRU,2.3927,,,,,
SP,ARCO-ÍRIS,3503356,97.3404,SP-3503356-C3C1475F032B467393542B71E3AE566A,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.77221097,-50.45440329,IRU,4.867,,,,,
SP,ARCO-ÍRIS,3503356,2.3835,SP-3503356-B82C97842C714772A9BC017F0BC84E66,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.76523731,-50.46633239,IRU,0.1191,,,,,
SP,ARCO-ÍRIS,3503356,47.0564,SP-3503356-B0CCAE29B25D406C838ED2FB6AF569CF,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.77114692,-50.52443158,IRU,2.3511,,,,,
SP,ARCO-ÍRIS,3503356,7.1693,SP-3503356-A95A51D13CDF40D58163D7EE894B6AED,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.81219004,-50.47905103,IRU,0.3585,,,,,
SP,ARCO-ÍRIS,3503356,13.7575,SP-3503356-A89C65A033E647B2BA793ECFF5177AB6,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.75429423,-50.4118634,IRU,0.6874,,,,,
SP,ARCO-ÍRIS,3503356,2.1392,SP-3503356-A221A4C3C2434E2EBC70082BB2A55B22,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.8199801,-50.48131447,IRU,0.1069,,,,,
SP,ARCO-ÍRIS,3503356,12.8175,SP-3503356-91929CD6254D4851BD88978E44794E89,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.79084855,-50.49386463,IRU,0.6409,,,,,
SP,ARCO-ÍRIS,3503356,19.0268,SP-3503356-8A399140D51847B7AC3D5DD2C8519D6B,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.8162752,-50.47924015,IRU,0.9506,,,,,
SP,ARCO-ÍRIS,3503356,9.0715,SP-3503356-8949EAF1C8F447179EC78562C67924AA,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.74362063,-50.39806831,IRU,0.4536,,,,,
SP,ARCO-ÍRIS,3503356,49.003,SP-3503356-81359342F9694128AFBD6EEE453DA516,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.75430264,-50.37370882,IRU,2.4484,,,,,
SP,ARCO-ÍRIS,3503356,54.6515,SP-3503356-76A7B422E8064A23836C730B437B0400,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.78602182,-50.42584109,IRU,2.7326,,,,,
SP,ARCO-ÍRIS,3503356,37.2376,SP-3503356-7606AFD549BE47DC9E6CCC3EB6952246,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.81085571,-50.52600413,IRU,1.8607,,,,,
SP,ARCO-ÍRIS,3503356,133.5431,SP-3503356-6CA833080A4544CE86CE2C35F70E59E2,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.71209947,-50.48276721,IRU,6.6562,,,,,
SP,ARCO-ÍRIS,3503356,22.6368,SP-3503356-6A615165BF31408BA77E7D43207289E5,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.75914109,-50.47258356,IRU,1.131,,,,,
SP,ARCO-ÍRIS,3503356,21.2826,SP-3503356-52F5FF8A404743B097319E9CAA8592C1,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.75441126,-50.45719239,IRU,1.0641,,,,,
SP,ARCO-ÍRIS,3503356,7.2627,SP-3503356-4F92FB07BC9B48E6AA94FB8E8476264B,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.84536946,-50.47390133,IRU,0.3629,,,,,
SP,ARCO-ÍRIS,3503356,11.4344,SP-3503356-4CF705A9B5C74D3195C3DA4B81D1141B,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.77318206,-50.44952186,IRU,0.5717,,,,,
SP,ARCO-ÍRIS,3503356,14.5275,SP-3503356-471F93E8935940B99C0D8E7275F94167,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.78248324,-50.43510496,IRU,0.7264,,,,,
SP,ARCO-ÍRIS,3503356,30.9017,SP-3503356-45439B9A4C144D409DB4A2B6A369A1F0,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.74934658,-50.51443984,IRU,1.5439,,,,,
SP,ARCO-ÍRIS,3503356,92.124,SP-3503356-4221601A87AB4440B39283B5DE952269,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.77592785,-50.37516633,IRU,4.6062,,,,,
SP,ARCO-ÍRIS,3503356,4.8463,SP-3503356-2ADD970A2AEC4211A2970C6A994CD9CF,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.79043088,-50.38262421,IRU,0.2382,,,,,
SP,ARCO-ÍRIS,3503356,15.2048,SP-3503356-29042E6D689A4ADAA8479D2FE768ED20,AT,REVISADO  AGUARDANDO ANÁLISE DA EQUIPE,-21.72564493,-50.4953865,IRU,0.7602,,,,,
SP,ARCO-ÍRIS,3503356,24.0992,SP-3503356-1C182481A89947E181CF1BE002ACFC61,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.80278994,-50.50813396,IRU,1.205,,,,,
SP,ARCO-ÍRIS,3503356,133.6772,SP-3503356-1B8703EC3F5A4D5B8BDB7825977046BC,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.72160473,-50.49743042,IRU,6.6839,,,,,
SP,ARCO-ÍRIS,3503356,10.6962,SP-3503356-0B86794822D9488AA0F1B976175A9709,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.75640022,-50.38602299,IRU,0.5344,,,,,
SP,ARCO-ÍRIS,3503356,10.063,SP-3503356-05748019A1A1419E8671F3000478F3C4,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.76934423,-50.45963875,IRU,0.5031,,,,,
SP,TUPÃ,3555000,36.4307,SP-3555000-FD3CC06CA70C4FB2B81787C78DC69DD4,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.82969002,-50.37277005,IRU,1.8203,,,,,
SP,TUPÃ,3555000,14.3997,SP-3555000-F5A075AA068C4C0698C1244848D496F3,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.9088145,-50.46579904,IRU,0.7195,,,,,
SP,TUPÃ,3555000,2.2631,SP-3555000-F2D513AF26F7430EB6C007DECC6F6DE3,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.96203726,-50.48198997,IRU,0.1131,,,,,
SP,TUPÃ,3555000,2.453,SP-3555000-F14A840852F244AC8351796B2BD85385,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.96084629,-50.60001879,IRU,0.1227,,,,,
SP,TUPÃ,3555000,2.4366,SP-3555000-F09C00BD4E0541DEB7DE2E7CD5EF416A,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.92276702,-50.47509517,IRU,0.1217,,,,,
SP,TUPÃ,3555000,11.2979,SP-3555000-EDC1A42993084E9588AFEB05C94C2089,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.821938,-50.37404419,IRU,0.5649,,,,,
SP,TUPÃ,3555000,145.399,SP-3555000-EDAFB513F2114494911D89EE32BD8771,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.8162507,-50.41937655,IRU,7.27,,,,,
SP,TUPÃ,3555000,155.2967,SP-3555000-E67EDFDA65494E4BA489BB37879BE3D7,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-22.07633233,-50.49683854,IRU,7.7671,,,,,
SP,TUPÃ,3555000,5.0842,SP-3555000-E30BC92C21654AC48FE9BF6D19433380,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.91167993,-50.49735961,IRU,0.2542,,,,,
SP,TUPÃ,3555000,2.0061,SP-3555000-E25F00620A03481297544A632A6DD781,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.96120945,-50.46264572,IRU,0.1002,,,,,
SP,TUPÃ,3555000,1.5755,SP-3555000-E1BB8AA486FD402F9F6831460F95D4AE,AT,EM PROCESSO DE REVISÃO DE DADOS,-21.90439963,-50.5924854,IRU,0.0787,,,,,
SP,TUPÃ,3555000,2.4198,SP-3555000-DBF2054681B34373BC855BD6A816E85B,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.97454301,-50.51368835,IRU,0.1209,,,,,
SP,TUPÃ,3555000,2.4222,SP-3555000-D812E76F37DD45B18F911B3EA3C4D3F8,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.89411519,-50.51528218,IRU,0.121,,,,,
SP,TUPÃ,3555000,2.7368,SP-3555000-D2A060590869486095CED031239A095F,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.95819587,-50.46078699,IRU,0.1368,,,,,
SP,TUPÃ,3555000,126.9104,SP-3555000-D158198C9F434734A1F0F13090017375,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.86450565,-50.43827135,IRU,6.3455,,,,,
SP,TUPÃ,3555000,14.5473,SP-3555000-D0011C40EEAE499E8488F4FEE7968A26,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.88882863,-50.47001446,IRU,0.7268,,,,,
SP,TUPÃ,3555000,3.1502,SP-3555000-CF315BF558CE49F489F12DC3D9BAB3D9,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-22.08459785,-50.52997724,IRU,0.1575,,,,,
SP,TUPÃ,3555000,2.0553,SP-3555000-CD34B3AA8E364F40BE80FA0C3B01294E,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.9607289,-50.48774434,IRU,0.1028,,,,,
SP,TUPÃ,3555000,26.1023,SP-3555000-C3292DB3B6E949679A633ABEE6A01154,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.9282428,-50.46010673,IRU,1.3051,,,,,
SP,TUPÃ,3555000,125.0148,SP-3555000-C24BC699170846268E01CE666CBD55B0,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.98034795,-50.55643223,IRU,6.2507,,,,,
SP,TUPÃ,3555000,7.1986,SP-3555000-BE249C9CDA944015BEDC991D9593F59A,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.82604215,-50.54640809,IRU,0.3597,,,,,
SP,TUPÃ,3555000,4.8237,SP-3555000-BD93F37F79F54CECAC97E549090594A5,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.83161785,-50.37348848,IRU,0.241,,,,,
SP,TUPÃ,3555000,21.6712,SP-3555000-BD6A2ECD70F84E3D9134AA4F8FC98970,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.88089859,-50.53443222,IRU,1.0836,,,,,
SP,TUPÃ,3555000,9.7775,SP-3555000-BC76DD91CF5149FF932E537970A22A8A,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.97710151,-50.46632573,IRU,0.4889,,,,,
SP,TUPÃ,3555000,2.4249,SP-3555000-BC5447E77F7B49839C8C6C818F4EF1C2,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.90583868,-50.51577125,IRU,0.1212,,,,,
SP,TUPÃ,3555000,5.9214,SP-3555000-B6FE5A5438554B0E9420285BF02FAC2A,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.90506333,-50.49796488,IRU,0.2961,,,,,
SP,TUPÃ,3555000,104.3258,SP-3555000-B4307BB396CC4FF59D7F170D60753E97,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-22.06194628,-50.50384104,IRU,5.2163,,,,,
SP,TUPÃ,3555000,13.8182,SP-3555000-B25B47E819684F98A7916A4212B24824,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.88625964,-50.44884653,IRU,0.6904,,,,,
SP,TUPÃ,3555000,16.5151,SP-3555000-B16B19EEB9474B4A94E43B8298C587A4,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.90041062,-50.58300032,IRU,0.8258,,,,,
SP,TUPÃ,3555000,2.5276,SP-3555000-B0A251E3B39C45BF9BED5A37456BF307,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.85166782,-50.47419426,IRU,0.1263,,,,,
SP,TUPÃ,3555000,5.2038,SP-3555000-AF62DDF18866484DBAD0C8E5CDF876B9,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.95925649,-50.50026635,IRU,0.26,,,,,
SP,TUPÃ,3555000,0.2471,SP-3555000-AF2C1D2CCEDF44DA913EF33BEA76430D,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.90766801,-50.59313864,IRU,0.0124,,,,,
SP,TUPÃ,3555000,19.642,SP-3555000-AE4E0B30811047F0A961BBAFC2D1062C,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.81524918,-50.43439289,IRU,0.9821,,,,,
SP,TUPÃ,3555000,9.0569,SP-3555000-AB636630E42A4ACFAB43E15DB403332A,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.96364764,-50.48870076,IRU,0.4528,,,,,
SP,TUPÃ,3555000,9.3429,SP-3555000-A9712FE422EF485496DD4F96CB1142B9,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-22.07787709,-50.55748866,IRU,0.4671,,,,,
SP,TUPÃ,3555000,2.3877,SP-3555000-A8CB8BC8BF074E8DB70D1737895313F1,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.93253988,-50.44478935,IRU,0.1194,,,,,
SP,TUPÃ,3555000,186.3198,SP-3555000-A837A00BB60C4501BB186983793809E9,AT,EM ANÁLISE,-21.98889311,-50.67436249,IRU,9.316,,,,,
SP,TUPÃ,3555000,8.4449,SP-3555000-A8301659710B42BA87B4DFA077BBE9BC,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.96110369,-50.51776802,IRU,0.4222,,,,,
SP,TUPÃ,3555000,29.3537,SP-3555000-A6B8EF56C9C34A16AED7127345EE93D9,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-22.05595868,-50.5742565,IRU,1.4666,,,,,
SP,TUPÃ,3555000,2.5543,SP-3555000-A035D59785174A9A9CDB07052FBE93B0,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.89541637,-50.46593093,IRU,0.1276,,,,,
SP,TUPÃ,3555000,62.1899,SP-3555000-9E934FA706C5405DA667BCD63FBDAFE2,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.86143714,-50.43227929,IRU,3.1073,,,,,
SP,TUPÃ,3555000,44.3822,SP-3555000-9E914A4048E847C3A8CCCF80C96C242A,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.84861746,-50.45770676,IRU,2.2175,,,,,
SP,TUPÃ,3555000,19.6245,SP-3555000-98C0D69793964D24AC090EBACD8CC960,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.93968394,-50.44715372,IRU,0.9812,,,,,
SP,TUPÃ,3555000,2.0083,SP-3555000-96A5C86E08A645FEBE77FBAC92A384FE,AT,REVISADO  AGUARDANDO ANÁLISE DA EQUIPE,-21.97238507,-50.50879936,IRU,0.1004,,,,,
SP,TUPÃ,3555000,2.3104,SP-3555000-94E16D19BE1E4609B310E7E1C251A130,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.9295144,-50.47001681,IRU,0.1154,,,,,
SP,TUPÃ,3555000,2.3033,SP-3555000-93A2C8BAA810483E9858E73505CF0AE0,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.93889777,-50.46535899,IRU,0.1152,,,,,
SP,TUPÃ,3555000,10.0972,SP-3555000-923EE3207C06479BB1BC8655BE47F838,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.90016657,-50.45899448,IRU,0.5045,,,,,
SP,TUPÃ,3555000,5.036,SP-3555000-8F311A453CEF471D8152F75911F5BA45,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.89617802,-50.52151086,IRU,0.2518,,,,,
SP,TUPÃ,3555000,22.4918,SP-3555000-8E17F69D03944177A107D5018229CC36,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.83552049,-50.40486461,IRU,1.1246,,,,,
SP,TUPÃ,3555000,11.8066,SP-3555000-8B4369F6C53546B5BC21101FB73E4E49,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.90425381,-50.48597031,IRU,0.5899,,,,,
SP,TUPÃ,3555000,70.2449,SP-3555000-76A1ED4C0E154473BD6A2C0F58FC293D,AT,EM ANÁLISE,-21.82598665,-50.4171771,IRU,3.5122,,,,,
SP,TUPÃ,3555000,2.8305,SP-3555000-70AEFC62F2E04BFB8F162A2AB7975673,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.89723931,-50.46334688,IRU,0.1414,,,,,
SP,TUPÃ,3555000,16.9443,SP-3555000-6E68C954D9884974901B0B587EA33CB2,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.88399116,-50.52326818,IRU,0.8466,,,,,
SP,TUPÃ,3555000,27.1315,SP-3555000-69719CCCEF134A6386C1D142278F765A,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.96580409,-50.42198933,IRU,1.3566,,,,,
SP,TUPÃ,3555000,12.5418,SP-3555000-68F90F8F102446F48BEBB70C686D603F,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.91797515,-50.40885401,IRU,0.6271,,,,,
SP,TUPÃ,3555000,5.9214,SP-3555000-60C980773EB644589AF0FB7A6D105C02,AT,REVISADO  AGUARDANDO ANÁLISE DA REGULARIDADE AMBIENTAL,-21.91343408,-50.51775822,IRU,0.2958,,,,,
SP,TUPÃ,3555000,4.8466,SP-3555000-5EF85AA4D6A9446B9CBBF588AA273827,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.85068792,-50.48183061,IRU,0.2422,,,,,
SP,TUPÃ,3555000,36.1634,SP-3555000-5DD0138C671141F59557C1D0BF42A7A5,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-22.00131776,-50.49415401,IRU,1.8068,,,,,
SP,TUPÃ,3555000,2.0828,SP-3555000-5D10A748727C4AFDB827C444F89B4BA5,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.96085854,-50.45854796,IRU,0.1041,,,,,
SP,TUPÃ,3555000,2.2067,SP-3555000-5BF36B22CAE64516AD2E255BA58FF782,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.92160826,-50.48377154,IRU,0.1103,,,,,
SP,TUPÃ,3555000,4.0755,SP-3555000-5635E77F740C496B8B4EF189CE1484F2,AT,REVISADO  AGUARDANDO ANÁLISE DA EQUIPE,-21.96493041,-50.49636841,IRU,0.2038,,,,,
SP,TUPÃ,3555000,23.507,SP-3555000-54CACB6D76DF4156AE836DB321193EB8,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.91674888,-50.47276618,IRU,1.1745,,,,,
SP,TUPÃ,3555000,43.4474,SP-3555000-4DF826456E1145DD865113AB5EB1F7E1,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.94449639,-50.55772885,IRU,2.1724,,,,,
SP,TUPÃ,3555000,6.5206,SP-3555000-4BE1CFF0F30D47059DD8AB1B8833CFBE,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.97146776,-50.50057152,IRU,0.3258,,,,,
SP,TUPÃ,3555000,2.4244,SP-3555000-4AD0DDDD8B6B46B39FDC766A6600B393,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.95910541,-50.4598314,IRU,0.1211,,,,,
SP,TUPÃ,3555000,2.5431,SP-3555000-435CB88ECDE64DB3AE8C96D29DB4C42C,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.9190964,-50.54015873,IRU,0.1271,,,,,
SP,TUPÃ,3555000,2.7786,SP-3555000-422E197C52484458BF7DAA3ADB809046,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.88999149,-50.56818757,IRU,0.1389,,,,,
SP,TUPÃ,3555000,5.8303,SP-3555000-3EE5D45F910547528A9D005CE70DBD28,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.95775649,-50.48929822,IRU,0.2913,,,,,
